id_transaccion,monto,tipo_transaccion,saldo_despues,ubicacion,hora,fraude
2354,4369.124474364394,Depósito,11521.834198282431,Presencial,6,0
2355,3621.2454120531384,Depósito,17274.272707080665,Online,9,0
2356,607.1892899364328,Depósito,9679.515963793707,Presencial,4,0
2357,4512.754269892779,Compra,1662.691000237299,Online,6,0
2358,336.88700255709557,Transferencia,11254.73311309374,Online,4,0
2359,2672.16752537608,Transferencia,6708.270427394027,Presencial,14,0
2360,714.9749333483211,Retiro,3183.3415282249243,Presencial,18,0
2361,63.47452060086581,Retiro,16995.786814341114,Online,9,0
2362,2113.061129337557,Compra,10479.83030852332,Online,7,0
2363,1478.7283347325103,Compra,18672.200606343427,Presencial,23,0
2364,2432.572466519027,Depósito,16139.728441601073,Presencial,8,0
2365,2888.1134342390815,Retiro,13890.13869609598,Online,10,0
2366,223.47666618319204,Transferencia,200.0075169697075,Online,21,0
2367,619.4014591431095,Depósito,8613.686787101175,Presencial,1,0
2368,2795.4187702698746,Transferencia,4029.9770048754426,Online,2,0
2369,1719.120929097428,Depósito,18224.878429872468,Online,12,0
2370,3647.2215703094926,Transferencia,3574.2212950595695,Presencial,10,0
2371,3263.1967847167384,Compra,5792.595028019781,Online,9,0
2372,4228.793793134584,Depósito,10385.051677916534,Presencial,14,0
2373,3464.00166921278,Transferencia,5340.936018061777,Presencial,5,0
2374,2152.50573156379,Transferencia,4276.307077854512,Presencial,0,0
2375,3366.46827886019,Retiro,12022.076569544774,Online,13,0
2376,1380.5289654058156,Depósito,1869.697502824975,Presencial,17,0
2377,1535.0359263971723,Transferencia,1257.538398546402,Online,23,0
2378,3945.9808738043625,Retiro,7507.681374202821,Presencial,10,0
2379,2234.865484425903,Transferencia,14441.22264470646,Presencial,7,0
2380,3992.9098008891706,Depósito,11140.654489651564,Online,21,0
2381,4112.999756473051,Compra,8515.2417224889,Online,2,0
2382,4288.523876618113,Depósito,11358.456128069189,Online,13,0
2383,4583.593003026831,Depósito,7372.484544600145,Presencial,1,0
2384,2157.771176463915,Transferencia,18729.312075099046,Online,15,0
2385,1597.7397575140885,Transferencia,1192.607329124409,Presencial,5,0
2386,2913.0827392375986,Depósito,13500.490432693721,Online,0,0
2387,1859.0062550709497,Retiro,17836.525030072236,Presencial,13,0
2388,3007.3654631671634,Retiro,16097.305703831544,Presencial,9,0
2389,3529.401383905904,Retiro,3762.41659294679,Presencial,5,0
2390,3443.5830673682235,Transferencia,5988.934344707738,Presencial,8,0
2391,1875.8916706655061,Transferencia,14369.253980271384,Online,6,0
2392,838.4667074852704,Depósito,1776.9841276972343,Online,1,1
2393,2155.4940456187264,Compra,16256.047826668422,Presencial,10,0
2394,717.2577496891341,Transferencia,14406.248197635327,Presencial,13,0
2395,4451.034690743123,Depósito,14619.172319783318,Online,4,0
2396,1732.6579163855977,Depósito,2094.8032683250685,Online,8,0
2397,776.5264373805023,Compra,14383.434841842995,Online,6,1
2398,132.11156072922563,Retiro,13628.380691877403,Online,13,0
2399,3230.8828195009887,Depósito,16635.357567354826,Online,15,0
2400,3186.3270756864426,Depósito,927.7595295037431,Online,21,0
2401,1706.317812073552,Depósito,559.9023025090646,Presencial,15,0
2402,363.20088479401676,Retiro,7522.841287583358,Online,6,0
2403,2051.096330001684,Retiro,3060.8868485981425,Online,9,0
2404,1559.531387841651,Compra,11211.851103647416,Presencial,20,1
2405,3387.2175954763716,Transferencia,18355.2431399843,Online,5,0
2406,3030.8673510161884,Retiro,7890.446633646913,Online,16,0
2407,1826.1456723467122,Transferencia,16914.512507724823,Online,0,0
2408,1093.3733085036756,Transferencia,104.79340290554283,Presencial,1,0
2409,4940.239650947181,Retiro,3453.4414048377657,Online,13,0
2410,2272.7380978745937,Depósito,705.4284391163038,Presencial,3,0
2411,3442.9298077222843,Compra,6630.128892249866,Online,8,0
2412,707.0620730539121,Transferencia,18172.972954360404,Presencial,22,0
2413,2430.520549798692,Depósito,2029.3472596198562,Online,5,0
2414,142.5459157479801,Retiro,12167.554557201627,Online,16,0
2415,2529.7483139626975,Transferencia,9084.76918847694,Online,20,0
2416,4820.266948552923,Transferencia,18775.517426079667,Presencial,10,0
2417,1924.112531364072,Transferencia,2538.130936488167,Online,3,0
2418,199.78508281168337,Depósito,4319.354224994356,Online,20,0
2419,159.62417564212092,Depósito,687.8851753687162,Presencial,8,0
2420,1942.993865934613,Depósito,8735.311467664338,Presencial,15,0
2421,804.3245576336543,Transferencia,5628.87470133662,Presencial,2,0
2422,121.64372115928863,Transferencia,17411.128084417385,Online,3,0
2423,3782.2870016811335,Compra,12138.322182635326,Presencial,23,0
2424,2295.322429365044,Compra,12320.405685716463,Online,2,0
2425,1449.7776360034093,Depósito,10685.022867937918,Presencial,12,0
2426,4500.915499167321,Depósito,1927.8217108610997,Presencial,18,0
2427,585.1141062016254,Retiro,8955.87180613457,Online,20,1
2428,4779.81455063182,Depósito,19990.15327519948,Online,0,0
2429,1573.2637532998774,Compra,16721.062887835695,Online,22,0
2430,4442.576343181862,Compra,17879.835177925608,Online,22,0
2431,3016.6996680149105,Compra,16482.20454900534,Presencial,5,0
2432,4134.40326190873,Transferencia,2150.529699276555,Presencial,21,0
2433,4920.145750236269,Transferencia,4626.220255889512,Presencial,2,0
2434,1445.5851619046348,Depósito,162.12086199255157,Online,2,0
2435,4805.871749610927,Retiro,6139.851485074418,Online,15,0
2436,1950.4620650375896,Retiro,2261.2873066952025,Presencial,9,0
2437,1930.631964160927,Retiro,9508.587571501503,Presencial,16,0
2438,1705.233585751256,Transferencia,13574.837022620648,Online,6,0
2439,2709.330998701188,Compra,17502.655371257733,Presencial,12,0
2440,774.9544906765431,Compra,15009.421585308874,Presencial,10,0
2441,2770.788869363266,Transferencia,18777.853355992254,Presencial,9,0
2442,2710.81553798797,Retiro,1172.575978836397,Online,6,0
2443,3810.699553961326,Retiro,342.37872478917467,Presencial,23,0
2444,4169.08155987824,Depósito,13260.628465340633,Online,5,1
2445,2205.004544810558,Depósito,5858.1129634227,Presencial,23,0
2446,1515.1545805107112,Retiro,5144.670220504885,Online,0,0
2447,1300.3778120988868,Transferencia,6684.6530451065055,Presencial,16,0
2448,977.1460643408353,Retiro,5468.941552058047,Presencial,11,0
2449,292.9496730841293,Depósito,10277.584485401587,Presencial,3,0
2450,1715.5276542793931,Retiro,8858.954099760236,Online,2,0
2451,1354.8872221932625,Transferencia,10297.32817239546,Presencial,5,0
2452,4832.2548424027045,Compra,13487.00086885868,Presencial,15,0
2453,2790.7555871189693,Transferencia,7803.897128525851,Online,12,0
2454,1739.6488099573853,Transferencia,5101.02297412892,Online,8,0
2455,2904.4356669635113,Depósito,3407.390682494035,Presencial,10,0
2456,700.2875232217491,Transferencia,7054.534978699248,Presencial,19,0
2457,2222.9985272650033,Transferencia,14861.948857398824,Presencial,20,0
2458,3133.040435498214,Depósito,15158.427711218244,Presencial,12,0
2459,2447.0446698032947,Depósito,13371.417195015785,Presencial,22,0
2460,2011.8851092683497,Compra,4757.160688606804,Online,18,0
2461,4969.2727025539925,Retiro,11802.916292508484,Presencial,2,0
2462,4402.17223693389,Transferencia,11456.724265379275,Online,11,0
2463,3118.9127610064033,Depósito,9736.897342383538,Online,18,0
2464,2849.0399191055026,Compra,11044.581829038898,Presencial,7,0
2465,3105.1990967237975,Retiro,9886.633589210995,Online,13,0
2466,1010.5539785730541,Depósito,11352.581684874753,Presencial,21,0
2467,1978.7130276052715,Retiro,14338.568496960463,Online,8,0
2468,202.1003667900421,Retiro,2281.601068628451,Online,23,0
2469,2380.352457246699,Transferencia,15017.552467765572,Presencial,16,0
2470,2717.4077968685274,Transferencia,2804.1343875391244,Presencial,5,0
2471,1142.6099318355318,Depósito,1425.8971683664565,Online,3,0
2472,4820.324091591741,Retiro,19523.985755807204,Presencial,3,0
2473,4547.725781631524,Depósito,19144.136200521785,Presencial,18,0
2474,3612.1054611022496,Depósito,1302.6872443172247,Online,11,1
2475,2669.266210682986,Retiro,8920.743485351746,Online,1,0
2476,4350.495952440187,Depósito,3806.2742721655172,Online,16,0
2477,657.6084573981973,Retiro,9758.36345297492,Presencial,14,0
2478,3953.5964224030504,Retiro,16620.527135691787,Presencial,9,0
2479,628.4799657644072,Retiro,19017.174317383517,Presencial,2,0
2480,3972.08225943428,Retiro,12721.627803685593,Online,19,0
2481,1382.459003415528,Compra,7142.72277751516,Presencial,3,0
2482,4386.067452185854,Retiro,12106.178756327508,Online,21,0
2483,4720.490258657862,Transferencia,6308.825991558162,Online,0,0
2484,748.2358671785526,Transferencia,18205.490452558002,Online,0,0
2485,2316.0646473016404,Transferencia,17420.969215806155,Online,17,0
2486,4905.031953922612,Retiro,11208.811830565253,Online,3,0
2487,2419.6201426858674,Transferencia,6563.498416069175,Online,22,0
2488,4318.419874960153,Compra,5938.454544101269,Online,21,0
2489,2945.7139530459426,Depósito,765.0180946306833,Presencial,14,0
2490,1879.7728900584113,Retiro,16334.834935403374,Online,22,0
2491,1432.4888598517216,Transferencia,9062.625939476258,Presencial,20,0
2492,1020.0993399750059,Compra,6570.145275165262,Presencial,21,0
2493,3810.1819659315975,Depósito,9475.096064455302,Presencial,9,0
2494,1935.7698315810242,Compra,16392.886010047576,Presencial,16,0
2495,2558.820933692752,Transferencia,2579.8227333796717,Presencial,21,0
2496,2464.165772605904,Compra,17167.354166012363,Online,11,0
2497,2888.5087510194903,Depósito,17960.425818656244,Presencial,19,0
2498,4328.557842394638,Transferencia,18939.487509174374,Presencial,11,0
2499,4903.79302119923,Depósito,8010.011049210293,Presencial,15,0
2500,2040.8831218262155,Compra,4421.094040349671,Online,4,0
2501,4138.457015920983,Retiro,7535.4522874873,Presencial,15,0
2502,3823.816334300315,Retiro,6724.950715004925,Presencial,16,0
2503,2869.7771125205886,Retiro,3605.462858806915,Presencial,22,0
2504,4780.455482341606,Retiro,12184.60673501961,Presencial,14,0
2505,1006.3702050643719,Depósito,9584.820794121715,Online,12,0
2506,550.774730496559,Retiro,17327.449747247672,Presencial,7,0
2507,4270.540024942334,Depósito,738.9806515929592,Online,20,0
2508,2198.5533340855727,Transferencia,12912.971758347014,Online,1,0
2509,4235.6094267642675,Retiro,15282.682682380066,Presencial,7,0
2510,4465.985574951098,Depósito,15213.78272684731,Presencial,9,0
2511,316.97568012726185,Retiro,17732.87194520095,Online,6,0
2512,4417.906491115373,Retiro,14607.771482306933,Presencial,9,0
2513,2244.3536815702637,Retiro,18563.420226789156,Presencial,3,0
2514,2554.61028257614,Depósito,6719.86633643574,Presencial,10,0
2515,3134.8295929105852,Compra,10113.867393355707,Online,8,0
2516,4632.2811206167835,Retiro,380.1852993295244,Online,3,0
2517,100.48489167667132,Retiro,238.45598733549514,Presencial,2,0
2518,2386.8331242474965,Transferencia,4878.519746985246,Presencial,10,0
2519,3440.1716019406504,Compra,2106.0632230677966,Online,2,0
2520,3614.921253702651,Depósito,5278.206221921497,Online,17,0
2521,3464.199495527854,Transferencia,3623.1615611151083,Online,18,0
2522,676.5034713935687,Retiro,667.5484942891,Online,13,0
2523,1500.4809639165478,Transferencia,18195.15251348038,Online,23,0
2524,1796.7840494579823,Transferencia,263.64031463894133,Online,10,0
2525,4023.1638523591273,Retiro,14748.034672308,Online,23,0
2526,1397.4055627106923,Compra,3127.742949698379,Presencial,1,0
2527,1057.4712945166798,Compra,18253.36947779204,Online,1,0
2528,4787.45285509529,Transferencia,17866.639197838726,Online,1,1
2529,49.27210914177715,Retiro,13112.632812748221,Presencial,9,0
2530,4989.115174131481,Depósito,13477.459581032042,Presencial,22,0
2531,3385.7223877926913,Transferencia,206.24892519680202,Presencial,14,1
2532,4143.20415074834,Depósito,19698.94416566068,Online,21,0
2533,1476.6238847492348,Transferencia,17568.868811158707,Online,11,0
2534,76.5048119469646,Transferencia,17912.613892028832,Presencial,10,0
2535,3690.6582452148427,Retiro,13218.96628731235,Presencial,16,0
2536,4171.552262018376,Retiro,6961.259880225277,Presencial,17,0
2537,3703.678279107828,Depósito,17883.608116900567,Online,13,0
2538,718.5371850676888,Depósito,5901.186870208728,Presencial,16,0
2539,3768.3724716735605,Compra,11297.959712509837,Online,14,0
2540,3845.769296627667,Retiro,2084.64634964326,Online,11,0
2541,3294.4098757719244,Transferencia,18446.91703964173,Online,15,0
2542,3831.749084313953,Transferencia,2901.3321096471454,Online,22,1
2543,4230.377591190272,Compra,4575.446434035104,Presencial,5,0
2544,3069.952550616105,Retiro,11206.869746751478,Presencial,1,0
2545,447.58054627854693,Transferencia,15305.450704238332,Presencial,1,0
2546,2440.7009092877183,Compra,12425.09098813235,Online,15,0
2547,392.8584266846673,Compra,4719.464864723108,Presencial,1,0
2548,2040.6774400069921,Transferencia,118.76654629705766,Online,7,0
2549,2038.49691318251,Transferencia,15167.29654811804,Online,6,0
2550,334.7191714805067,Depósito,19705.625785630764,Online,0,0
2551,1747.3585671775493,Retiro,16217.271094091198,Presencial,3,0
2552,559.4355034626176,Depósito,9258.111701316646,Online,10,0
2553,4042.1348739960645,Compra,18084.96850184222,Online,19,0
2554,4738.7016896925315,Transferencia,8255.968695055166,Presencial,6,0
2555,366.2207939134033,Depósito,10546.188276445004,Presencial,17,0
2556,4775.800460422049,Compra,9594.882371174097,Presencial,3,0
2557,2615.270113687042,Retiro,9007.715066043946,Online,16,0
2558,1501.3305613796,Transferencia,15526.296308948724,Online,10,0
2559,388.92606600443673,Depósito,10582.70125466289,Presencial,10,0
2560,2505.618219011737,Retiro,6402.6707283017995,Online,19,0
2561,3973.60514473129,Depósito,5237.347536403719,Online,10,0
2562,3536.8969539471573,Compra,851.1716076519244,Presencial,14,0
2563,255.87892726254896,Retiro,11705.583721472614,Presencial,13,0
2564,369.14466766267805,Depósito,4676.23216648058,Presencial,16,0
2565,2017.3520467500223,Retiro,3047.8650481260233,Presencial,1,0
2566,1479.9760177694766,Compra,13111.216280170785,Presencial,17,0
2567,1165.7596936649588,Retiro,13656.064230648823,Presencial,15,0
2568,1408.6174720490244,Depósito,15067.882355927553,Presencial,11,0
2569,4018.396302767939,Compra,10121.18023713797,Presencial,9,0
2570,4646.49412789111,Transferencia,17891.686643557343,Online,15,0
2571,2028.4879591651943,Depósito,18733.220792624732,Online,2,0
2572,4531.024455651823,Depósito,16166.681701870539,Online,7,0
2573,1610.8710277331704,Compra,12748.310291962925,Online,21,0
2574,2384.802746787239,Compra,6144.046976464654,Online,21,0
2575,1134.0148440909186,Transferencia,19660.603940242403,Online,23,0
2576,3204.1778306683404,Depósito,5555.309727119573,Online,1,0
2577,4895.01067029817,Compra,4132.872747609578,Online,21,0
2578,3019.448014736676,Transferencia,8898.866864352996,Online,0,0
2579,1792.2813501471767,Transferencia,1231.1273571765303,Online,13,0
2580,3240.8481427226893,Compra,19572.039846968637,Online,3,0
2581,618.9887889346109,Depósito,11809.827772686853,Presencial,3,0
2582,4443.852105925666,Retiro,11183.346624117088,Online,8,0
2583,2517.9043341452825,Retiro,13150.345970004426,Presencial,2,0
2584,2249.501961488012,Transferencia,9990.770590766413,Online,4,0
2585,2931.3946183253283,Retiro,738.0639901813774,Presencial,0,0
2586,3125.7953946330654,Retiro,12284.994647923895,Online,21,0
2587,363.5201521014326,Compra,14351.86015143297,Presencial,18,0
2588,3414.673020010895,Transferencia,8393.306306418657,Online,0,0
2589,1213.4487431760704,Depósito,15170.18188421674,Presencial,9,0
2590,3571.193399370416,Transferencia,4617.32585683457,Online,21,0
2591,4113.5612979490625,Compra,4503.404162217063,Presencial,11,0
2592,4020.7727452248387,Retiro,3312.1980549827217,Online,9,0
2593,2764.742332202406,Depósito,7502.695719804321,Presencial,1,0
2594,2603.248612092202,Transferencia,16955.539504242763,Presencial,15,0
2595,718.6654268903616,Retiro,16575.45003676638,Presencial,7,0
2596,3877.854021263662,Transferencia,7718.2017384737255,Presencial,13,0
2597,1360.6898553313383,Depósito,11823.462846006707,Presencial,14,0
2598,2485.993636975643,Transferencia,14444.244697850821,Presencial,15,0
2599,1424.949094172946,Transferencia,4900.014815097657,Presencial,10,0
2600,673.4726731834672,Transferencia,3446.0076093054668,Presencial,11,0
2601,3149.6406959742244,Retiro,19444.71026492499,Online,1,0
2602,276.3885139404046,Depósito,12389.390532871408,Online,3,0
2603,3744.482944460369,Depósito,19630.172864489912,Online,2,0
2604,1591.3460423292777,Retiro,6821.344143931359,Presencial,8,0
2605,5.672791557404174,Retiro,14090.330829485218,Presencial,17,0
2606,2558.090050489963,Retiro,4529.812367170631,Online,18,0
2607,239.0252830953776,Compra,5297.883408350867,Online,6,0
2608,1384.466941315393,Transferencia,10286.852213265518,Presencial,3,0
2609,3536.347554841302,Transferencia,6460.4006976106175,Presencial,5,0
2610,318.13466000121997,Depósito,3435.669120427631,Online,18,1
2611,4197.495769318231,Transferencia,5331.325969587588,Presencial,0,0
2612,24.080513679622626,Compra,811.3930498707064,Online,15,0
2613,1237.8852266635017,Retiro,14118.030067401984,Presencial,10,0
2614,3705.815760479597,Depósito,9893.121476008646,Online,21,0
2615,1584.7693978978873,Depósito,1975.4370214500598,Online,3,0
2616,513.9524783897375,Transferencia,3516.710463256975,Presencial,17,0
2617,1804.3684244081373,Depósito,2140.4373084416156,Online,22,0
2618,1355.614465490705,Retiro,12290.596884689941,Presencial,4,0
2619,4214.345951291972,Depósito,1974.7862358886266,Presencial,21,0
2620,1570.17284833779,Retiro,15110.2184274008,Presencial,5,0
2621,3945.717696521156,Compra,508.1672944757844,Presencial,1,0
2622,4459.90136332962,Compra,5062.578181118253,Presencial,11,0
2623,2171.918010784765,Retiro,17824.266850248954,Online,21,0
2624,4550.166003552688,Transferencia,14398.773230632696,Presencial,8,0
2625,1889.7036795461484,Depósito,1552.0698252211855,Presencial,19,0
2626,4820.5716903680905,Transferencia,16440.409479255075,Online,11,0
2627,451.00117500523675,Depósito,9911.398918650075,Presencial,12,0
2628,3436.6612361836974,Compra,16950.9822406597,Online,21,0
2629,2471.6011320823586,Compra,12054.721511562828,Presencial,22,0
2630,1941.3057832509571,Compra,13668.477337453889,Online,16,0
2631,3165.3958343492613,Depósito,19870.68105187459,Presencial,4,0
2632,3520.766172713484,Compra,4723.4773638879615,Presencial,19,0
2633,26.79453190329389,Compra,12516.516937751629,Presencial,12,0
2634,838.9306782922577,Compra,9260.395662142228,Presencial,12,0
2635,3566.665022918422,Compra,885.0938631615596,Presencial,9,0
2636,3333.5951408231413,Transferencia,387.96576590701414,Online,14,0
2637,4830.407288117743,Compra,2472.6486985753877,Online,14,0
2638,3806.383762302661,Compra,13016.925636717107,Presencial,17,0
2639,4754.109675118034,Transferencia,11386.545449476505,Online,17,0
2640,3514.1898051663607,Transferencia,11113.248267158177,Presencial,1,0
2641,1493.7707821540184,Depósito,733.9495743123757,Presencial,22,0
2642,531.2977866430281,Retiro,9439.12962756414,Presencial,10,0
2643,3910.2101974079533,Compra,18499.99407506632,Online,12,0
2644,3222.5253612722,Compra,8012.0781992818675,Presencial,10,0
2645,245.68913190451465,Compra,12535.957148790281,Online,3,1
2646,1803.4520771753869,Depósito,15618.391644900557,Presencial,14,0
2647,4784.215078344009,Compra,15700.113054923562,Presencial,21,0
2648,2504.503722822455,Retiro,10433.6736396659,Online,22,0
2649,2166.4820344184245,Transferencia,17173.243713506494,Presencial,10,1
2650,2291.2095277706735,Depósito,7888.424057938564,Online,17,1
2651,1048.3692064057927,Transferencia,17784.994974217487,Presencial,15,0
2652,1846.692318469652,Compra,4880.520611271351,Presencial,9,0
2653,1852.2172136559473,Compra,5676.306499112364,Presencial,11,0
2654,266.51332583642466,Compra,1157.100421560122,Online,12,1
2655,3839.000304447002,Retiro,15932.07854719143,Presencial,8,0
2656,2085.4396373598756,Retiro,8399.399201030841,Online,20,0
2657,4111.788534648034,Depósito,4659.420616836841,Presencial,12,0
2658,4252.488265593877,Transferencia,4712.626524569935,Presencial,5,0
2659,1063.910303219797,Compra,18037.85883046174,Online,5,0
2660,3288.4806434397924,Compra,16694.940349174634,Presencial,10,0
2661,2364.0476117940934,Compra,11115.264618607947,Presencial,18,0
2662,4401.382905917818,Compra,12360.604928272849,Online,10,0
2663,1082.6246924863883,Retiro,9539.07885395079,Online,9,0
2664,3390.676935548671,Transferencia,7894.164203288296,Online,22,0
2665,3040.721850652349,Transferencia,18317.989936244798,Presencial,14,0
2666,1480.0308804713047,Depósito,2599.692800054011,Online,12,0
2667,687.3215137376072,Retiro,8427.091115352936,Online,22,0
2668,3259.9406035839966,Compra,6956.7819689587195,Presencial,7,0
2669,3694.2943033709917,Transferencia,10013.199332997852,Online,4,0
2670,1581.5585820979331,Transferencia,9206.874303448983,Online,1,0
2671,3225.9388570914575,Retiro,10425.90167985652,Presencial,15,0
2672,1978.6788835194589,Depósito,2884.3876468171825,Online,12,0
2673,3567.4683819966754,Depósito,10311.515880114213,Presencial,18,0
2674,1000.0802980957952,Compra,4924.134396355496,Online,8,0
2675,4451.6239381676905,Depósito,3768.193844865006,Online,14,0
2676,1440.6109343455707,Transferencia,1390.2009538452053,Presencial,5,0
2677,1842.0910088419837,Depósito,15276.785919247204,Online,7,0
2678,295.16930064134715,Compra,8606.094225045543,Presencial,23,0
2679,562.0035005447755,Transferencia,12570.209297903992,Online,13,0
2680,2581.730204048079,Depósito,14579.107531764392,Online,4,0
2681,1341.6254202562177,Depósito,13618.401639739715,Presencial,16,0
2682,4178.223727582261,Retiro,9462.964309884677,Presencial,21,0
2683,78.39347633149444,Compra,7819.180726139423,Online,6,0
2684,1898.5747731163212,Depósito,7581.6022018492085,Online,8,0
2685,1690.041006111618,Retiro,12836.97105890812,Online,15,0
2686,101.54151643341717,Transferencia,9946.407663343281,Presencial,17,0
2687,626.2201530075486,Retiro,16997.73173497136,Presencial,12,0
2688,2071.1451612185833,Retiro,17506.56948810157,Online,17,0
2689,2466.858599314996,Depósito,3494.1515223297174,Online,9,0
2690,2024.4272875380711,Depósito,2811.04966575994,Online,0,0
2691,2657.0337036684086,Depósito,12644.97842811639,Presencial,20,0
2692,2977.682716153879,Retiro,6094.39238643936,Online,17,0
2693,54.56948653353897,Transferencia,469.5573034254673,Presencial,18,0
2694,2323.1553214702517,Compra,17783.989120322807,Presencial,1,0
2695,4817.678708233504,Retiro,4615.325268151784,Online,3,0
2696,2597.566239247096,Depósito,18592.6849685476,Presencial,10,0
2697,3389.323625957471,Compra,14376.945572477247,Presencial,2,0
2698,1562.7599702948316,Transferencia,15276.804449238538,Online,8,0
2699,3871.086933873049,Compra,4109.083766283892,Online,9,0
2700,3865.7428019711947,Depósito,4760.469069774577,Online,1,0
2701,2608.873758032424,Retiro,10473.228301098909,Online,6,0
2702,4880.189047279672,Retiro,3524.787067732257,Online,14,0
2703,632.1233227394537,Depósito,6178.090684392342,Online,18,0
2704,89.65358612345706,Retiro,6497.103311161309,Online,9,0
2705,3851.9402677266944,Depósito,3276.6356717300055,Presencial,23,0
2706,4036.741909137588,Retiro,4183.138384563699,Online,19,0
2707,605.4351094572784,Retiro,15792.181655964305,Online,13,0
2708,1331.5862506282374,Retiro,3427.1975054906407,Online,3,0
2709,92.6740550163114,Transferencia,666.3020976940575,Online,10,0
2710,1470.0765108489206,Transferencia,12624.163358315875,Online,2,0
2711,3866.8436602237643,Depósito,19522.064075909755,Online,22,0
2712,2592.212835924332,Transferencia,6691.154911000115,Presencial,16,0
2713,1743.737487875599,Depósito,2461.2484936054207,Online,6,0
2714,1861.8377780571197,Compra,11450.707774813862,Presencial,10,0
2715,11.76136044876343,Compra,18136.44880080336,Online,17,0
2716,1502.5036351883532,Transferencia,15702.829418586729,Presencial,13,0
2717,3234.0614144814626,Compra,12488.065781413048,Presencial,13,0
2718,4871.101246862704,Compra,6369.624282491228,Presencial,5,0
2719,4236.068830784578,Retiro,10883.415448196778,Online,8,0
2720,122.85684840441799,Retiro,1915.7723419546817,Online,21,0
2721,4493.310220350822,Depósito,13611.013943185331,Online,2,0
2722,3917.0760744266368,Compra,14529.410776063252,Online,16,0
2723,3902.978737237047,Depósito,19304.129295907383,Online,11,0
2724,2292.6888162228397,Depósito,5281.907439026925,Online,3,0
2725,1993.0364383077415,Compra,467.2827389561506,Presencial,19,0
2726,1518.0640655217971,Transferencia,10957.608442100298,Presencial,15,0
2727,333.14582047705704,Compra,14165.131037496607,Presencial,23,0
2728,1145.035640651027,Retiro,15829.108770071462,Online,9,0
2729,1236.785156715233,Compra,3955.404767193731,Online,6,0
2730,2422.964963202457,Transferencia,5308.882093836771,Presencial,9,0
2731,3738.4848109504865,Depósito,10300.559412819197,Online,6,0
2732,2371.6800928477433,Depósito,6678.956118403037,Online,22,0
2733,293.93302498856724,Retiro,17224.178583090157,Online,17,0
2734,4789.160055936079,Retiro,9527.827059400533,Presencial,8,0
2735,4713.907973875091,Retiro,16011.61501762986,Presencial,21,0
2736,3927.0217680263,Depósito,11654.33323359884,Online,17,0
2737,4956.682868313282,Retiro,15484.493818180528,Presencial,16,0
2738,2724.6892523373135,Compra,6720.192431953445,Presencial,10,0
2739,4814.027909514764,Depósito,16645.190776413194,Online,0,0
2740,382.64717788067014,Transferencia,5563.989079465329,Online,16,0
2741,1831.5753375655497,Depósito,10967.366279265487,Presencial,3,1
2742,1130.7794336937952,Compra,4358.741552160097,Presencial,3,1
2743,983.1862552506788,Compra,9562.977780361247,Online,13,0
2744,708.3107297189171,Retiro,6431.686669223192,Online,8,0
2745,3113.9561396221534,Depósito,5407.398269680563,Online,12,0
2746,3907.702669457789,Depósito,19343.001858757947,Presencial,15,0
2747,2893.6005051047014,Depósito,3285.4746991859392,Presencial,0,0
2748,739.0787343931073,Transferencia,15767.784165402165,Online,2,0
2749,4056.5632308176873,Retiro,19684.882693715976,Online,18,0
2750,3181.5937622828237,Compra,496.0395264275488,Online,7,0
2751,1943.8877021043427,Compra,14010.64553943769,Online,17,0
2752,3372.2808262026347,Retiro,5132.944930570114,Presencial,5,0
2753,1303.22537131795,Compra,905.7077041332584,Online,19,0
2754,1729.2350814285815,Compra,8117.502621236953,Online,5,0
2755,4587.841786444291,Retiro,18710.834422400414,Presencial,4,0
2756,1456.0700058287448,Compra,334.12537790325393,Online,11,0
2757,2352.5913994488933,Depósito,11798.925269402656,Presencial,8,0
2758,4451.254981293093,Transferencia,10077.789924046954,Presencial,8,0
2759,3540.0681445862997,Retiro,17480.344870983845,Presencial,16,0
2760,315.70511469269024,Transferencia,1771.6341189604507,Online,18,0
2761,740.7787061734568,Compra,13662.367994744342,Presencial,16,0
2762,44.168745905724506,Compra,13634.182998822218,Online,21,0
2763,3156.454342194671,Depósito,13414.692335559437,Presencial,15,0
2764,2241.1287599250395,Retiro,18852.456449207235,Presencial,11,0
2765,675.7028802568663,Compra,16479.441827236922,Presencial,2,0
2766,4789.880934678568,Retiro,935.2572522457696,Online,13,0
2767,2650.6503211083714,Retiro,9474.548729019813,Online,16,0
2768,1213.2570040938815,Retiro,8019.265818406536,Presencial,21,0
2769,2505.514837917764,Retiro,6271.929699706961,Online,15,0
2770,3399.7035620118636,Retiro,9081.600830566536,Presencial,20,0
2771,385.8148937779546,Transferencia,7745.464280026951,Presencial,11,0
2772,1377.1455561642206,Depósito,8703.44460758544,Presencial,23,0
2773,4035.792626965548,Retiro,19587.311125611985,Presencial,1,0
2774,2301.026027661293,Transferencia,1863.7961975166572,Online,7,0
2775,2735.152824451313,Compra,18452.394309790725,Presencial,11,0
2776,2166.915931036299,Retiro,9656.71059807343,Online,20,0
2777,224.28021350181058,Compra,12512.470685440869,Presencial,15,0
2778,832.9201502016789,Retiro,16620.641035692108,Presencial,7,0
2779,2230.480485515745,Transferencia,7273.214280070185,Presencial,15,0
2780,1049.8813997125994,Transferencia,8665.395970950542,Presencial,9,0
2781,254.6452481550953,Transferencia,8249.41775754641,Presencial,19,0
